CustomerKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,Region,City,State-Province
21445,Madeline,NULL,Evans,17/3/1947,M,F,madeline0@adventure-works.com,60000,East,Bellingham,Washington
21446,Jeremy,NULL,Barnes,16/10/1947,M,M,jeremy24@adventure-works.com,60000,South,Vancouver,British Columbia
21447,Anthony,NULL,Harris,26/2/1947,M,M,anthony21@adventure-works.com,70000,West,Port Hammond,British Columbia
21448,Jenna,D,Nelson,4/4/1947,M,F,jenna9@adventure-works.com,80000,South,Concord,California
21449,Devon,NULL,Raheem,22/1/1947,M,M,devon15@adventure-works.com,80000,East,Concord,California
21450,Nathan,NULL,Bryant,7/2/1948,M,M,nathan14@adventure-works.com,40000,South,Vancouver,British Columbia
21451,Jocelyn,NULL,Ross,28/10/1948,M,F,jocelyn4@adventure-works.com,40000,West,Concord,California
21452,Seth,R,Bailey,21/5/1948,M,M,seth87@adventure-works.com,40000,East,Corvallis,Oregon
21453,Wayne,NULL,Deng,21/2/1948,M,M,wayne2@adventure-works.com,70000,East,Cliffside,British Columbia
21454,Alvin,NULL,Goldstein,7/2/1948,M,M,alvin40@adventure-works.com,70000,South,Concord,California
21455,Samuel,E,Shan,18/12/1949,M,M,samuel28@adventure-works.com,40000,West,Bellingham,Washington
21456,Dalton,NULL,Gonzales,26/2/1949,M,M,dalton63@adventure-works.com,40000,South,Lebanon,Oregon
21457,Jamie,NULL,Serrano,24/9/1949,M,M,jamie38@adventure-works.com,40000,East,Beverly Hills,California
21458,Carson,NULL,Price,12/5/1949,M,M,carson0@adventure-works.com,40000,South,Lemon Grove,California
21459,Luis,M,Alexander,24/9/1949,M,M,luis18@adventure-works.com,70000,West,Torrance,California
21460,Jack,NULL,Carter,7/8/1949,M,M,jack46@adventure-works.com,70000,East,Spring Valley,California
21461,Elizabeth,A,Simmons,2/6/1949,M,F,elizabeth44@adventure-works.com,70000,East,Port Hammond,British Columbia
21462,Katelyn,NULL,Nelson,2/9/1949,S,F,katelyn32@adventure-works.com,70000,South,Newport Beach,California
21463,Logan,F,Roberts,25/10/1949,M,M,logan30@adventure-works.com,70000,West,Spring Valley,California
21464,Miguel,NULL,Griffin,9/4/1949,M,M,miguel67@adventure-works.com,70000,South,Langford,British Columbia
21465,Austin,NULL,Shan,1/5/1950,M,M,austin28@adventure-works.com,70000,East,San Francisco,California
21466,Austin,NULL,Jones,8/3/1950,M,M,austin42@adventure-works.com,70000,South,Lake Oswego,Oregon
21467,David,C,Harris,3/8/1950,M,M,david72@adventure-works.com,60000,West,Port Orchard,Washington
21468,Ethan,L,Yang,27/8/1950,M,M,ethan23@adventure-works.com,60000,East,Lincoln Acres,California
21469,Caitlin,C,Bell,27/9/1951,S,F,caitlin11@adventure-works.com,70000,East,El Cajon,California
21470,Stephanie,NULL,Jenkins,16/3/1951,S,F,stephanie34@adventure-works.com,70000,South,Chula Vista,California
21471,Marcus,l,Carter,1/5/1951,M,M,marcus38@adventure-works.com,70000,West,Langford,British Columbia
21472,Patrick,J,Ward,19/11/1951,M,M,patrick17@adventure-works.com,70000,South,Glendale,California
21473,Stacy,S,Rubio,11/10/1952,M,F,stacy21@adventure-works.com,40000,East,Burien,Washington
21474,Lucas,L,Gray,22/10/1952,M,M,lucas78@adventure-works.com,60000,South,Kirkland,Washington
21475,Cassidy,NULL,Alexander,20/8/1952,M,F,cassidy20@adventure-works.com,60000,West,Daly City,California
21476,Hunter,NULL,Jenkins,9/10/1952,M,M,hunter3@adventure-works.com,60000,East,Downey,California
21477,Katelyn,B,Watson,10/6/1952,M,F,katelyn7@adventure-works.com,60000,East,Mill Valley,California
21478,Abigail,R,Reed,14/7/1952,M,F,abigail6@adventure-works.com,60000,South,National City,California
21479,Noah,B,Foster,3/2/1952,M,M,noah13@adventure-works.com,60000,West,San Diego,California
21480,Alfredo,P,Martin,9/3/1953,M,M,alfredo1@adventure-works.com,40000,South,Cliffside,British Columbia
21481,Jose,R,Diaz,9/5/1953,M,M,jose16@adventure-works.com,60000,East,Edmonds,Washington
21482,Haley,M,Flores,8/10/1953,S,F,haley31@adventure-works.com,60000,South,Lake Oswego,Oregon
21483,Michelle,NULL,Bailey,16/6/1953,M,F,michelle16@adventure-works.com,60000,West,Seattle,Washington
21484,Abigail,E,Coleman,26/4/1953,M,F,abigail31@adventure-works.com,60000,East,Sedro Woolley,Washington
21485,Brandon,C,Clark,15/2/1953,M,M,brandon49@adventure-works.com,60000,East,Spokane,Washington
21486,Suzanne,NULL,Gao,3/9/1953,S,F,suzanne16@adventure-works.com,60000,South,Burbank,California
21487,Jacqueline,R,Ramirez,11/3/1953,S,F,jacqueline31@adventure-works.com,70000,West,Novato,California
21488,Madison,M,Henderson,2/10/1953,M,F,madison40@adventure-works.com,70000,South,San Diego,California
21489,Neil,L,Gutierrez,20/8/1954,M,M,neil10@adventure-works.com,40000,East,Cliffside,British Columbia
21490,Cole,NULL,Ward,6/11/1954,M,M,cole5@adventure-works.com,40000,South,Haney,British Columbia
21491,Joseph,M,Lewis,12/4/1954,M,M,joseph28@adventure-works.com,60000,West,Kirkland,Washington
21492,Robert,NULL,Jai,23/10/1954,S,M,robert43@adventure-works.com,60000,East,Daly City,California
21493,Carson,NULL,Coleman,20/12/1954,S,M,carson4@adventure-works.com,80000,East,San Diego,California
21494,Kayla,NULL,Gonzales,9/9/1955,S,F,kayla41@adventure-works.com,60000,South,N. Vancouver,British Columbia
21495,James,NULL,Hughes,2/8/1955,M,M,james27@adventure-works.com,60000,West,Olympia,Washington
21496,Nichole,NULL,Rai,11/11/1955,M,F,nichole17@adventure-works.com,60000,South,Beverly Hills,California
21497,Patrick,S,Cox,15/1/1955,M,M,patrick15@adventure-works.com,60000,East,Chula Vista,California
21498,Cameron,NULL,Wilson,6/5/1955,M,M,cameron47@adventure-works.com,60000,South,Coronado,California
21499,Bailey,L,Ramirez,24/10/1955,M,F,bailey5@adventure-works.com,70000,West,San Carlos,California
21500,Devin,J,Long,17/2/1956,M,M,devin48@adventure-works.com,70000,East,Tacoma,Washington
21501,Deb,NULL,Foster,3/2/1956,S,M,deb9@adventure-works.com,70000,East,Oak Bay,British Columbia
21502,Morgan,NULL,Clark,25/11/1956,S,F,morgan40@adventure-works.com,60000,South,Grossmont,California
21503,Melanie,K,Long,26/6/1956,M,F,melanie25@adventure-works.com,60000,West,Lynnwood,Washington
21504,Chloe,D,Torres,20/4/1956,M,F,chloe59@adventure-works.com,60000,South,Bremerton,Washington
21505,Ronald,NULL,Gonzalez,20/4/1961,S,M,ronald21@adventure-works.com,110000,East,Paris,Seine (Paris)
21506,Randall,NULL,Gutierrez,23/10/1961,M,M,randall12@adventure-works.com,130000,South,Poing,Saarland
21507,Hunter,L,Smith,15/1/1961,M,M,hunter59@adventure-works.com,150000,West,Billericay,England
21508,Suzanne,NULL,Li,25/3/1960,M,F,suzanne4@adventure-works.com,120000,East,Berks,England
21509,Michele,C,Lopez,21/11/1959,M,F,michele30@adventure-works.com,130000,East,London,England
21510,Carol,NULL,Perry,20/12/1958,M,F,carol20@adventure-works.com,80000,South,Bottrop,Nordrhein-Westfalen
21511,Richard,D,Sanders,6/2/1958,M,M,richard83@adventure-works.com,80000,West,Peterborough,England
21512,Emma,I,Russell,23/11/1958,M,F,emma65@adventure-works.com,80000,South,Billericay,England
21513,Stacey,NULL,Xu,26/4/1948,M,F,stacey13@adventure-works.com,70000,East,Paris,Seine (Paris)
21514,Krystal,A,Zhu,11/3/1948,M,F,krystal14@adventure-works.com,110000,South,München,Hessen
21515,Barbara,NULL,Yuan,14/2/1948,M,F,barbara38@adventure-works.com,130000,West,Bracknell,England
21516,Larry,NULL,Serrano,12/4/1948,M,M,larry19@adventure-works.com,130000,East,London,England
21517,Gerald,NULL,Subram,17/10/1948,M,M,gerald43@adventure-works.com,170000,East,London,England
21518,Ruben,M,Madan,18/11/1949,M,M,ruben8@adventure-works.com,70000,South,Paris,Seine (Paris)
21519,Franklin,NULL,Becker,8/4/1949,S,M,franklin37@adventure-works.com,100000,West,Werne,Nordrhein-Westfalen
21520,Seth,NULL,Baker,17/7/1949,M,M,seth34@adventure-works.com,110000,South,Gateshead,England
21521,Joanna,NULL,Romero,8/2/1950,S,F,joanna8@adventure-works.com,80000,East,Lille,Nord
21522,Morgan,C,Bryant,11/7/1950,S,F,morgan87@adventure-works.com,90000,South,Paris,Seine (Paris)
21523,Timothy,L,Green,25/8/1950,M,M,timothy40@adventure-works.com,120000,West,Saarlouis,Saarland
21524,Faith,V,Wood,11/2/1957,S,F,faith2@adventure-works.com,80000,East,Peterborough,England
21525,Victoria,L,Howard,13/8/1957,M,F,victoria38@adventure-works.com,80000,East,Kirkby,England
21526,Jonathon,O,Munoz,7/11/1957,S,M,jonathon4@adventure-works.com,80000,South,Offenbach,Saarland
21527,Sergio,NULL,Patel,21/9/1958,S,M,sergio3@adventure-works.com,90000,West,Les Ulis,Essonne
21528,Jay,J,Moreno,6/5/1958,M,M,jay35@adventure-works.com,130000,South,Paderborn,Hamburg
21529,Kristi,L,Martinez,4/3/1957,S,F,kristi35@adventure-works.com,100000,East,Orleans,Loiret
21530,Toni,NULL,Raman,3/2/1957,M,F,toni12@adventure-works.com,100000,South,Saint Ouen,Loir et Cher
21531,Kari,C,Vance,10/2/1957,M,F,kari5@adventure-works.com,100000,West,Saint-Denis,Seine Saint Denis
21532,Sierra,L,Turner,25/3/1957,M,F,sierra4@adventure-works.com,120000,East,Saarlouis,Saarland
21533,Gilbert,D,Tang,24/6/1957,M,M,gilbert25@adventure-works.com,130000,East,Milton Keynes,England
21534,Warren,F,Rai,26/4/1956,S,M,warren7@adventure-works.com,130000,South,London,England
21535,Alfredo,NULL,Sandberg,27/7/1955,S,M,alfredo21@adventure-works.com,80000,West,Roissy en Brie,Seine et Marne
21536,Billy,L,Rubio,19/2/1955,M,M,billy21@adventure-works.com,90000,South,Dresden,Hessen
21537,Gloria,M,Navarro,8/6/1955,M,F,gloria10@adventure-works.com,90000,East,Hamburg,Hamburg
21538,Tara,W,Luo,10/4/1954,M,F,tara6@adventure-works.com,80000,South,Bobigny,Seine Saint Denis
21539,Phillip,NULL,Raman,26/3/1954,M,M,phillip13@adventure-works.com,100000,West,Versailles,Yveline
21540,Ross,NULL,Rubio,17/2/1954,S,M,ross39@adventure-works.com,150000,East,London,England
21541,Daisy,NULL,Gutierrez,26/3/1954,M,F,daisy7@adventure-works.com,160000,East,Peterborough,England
21542,Patricia,L,Vance,24/5/1953,M,F,patricia9@adventure-works.com,70000,South,Bobigny,Seine Saint Denis
21543,Naomi,NULL,Romero,2/2/1953,M,F,naomi9@adventure-works.com,80000,West,Les Ulis,Essonne
21544,Gary,E,Moreno,26/4/1953,M,M,gary17@adventure-works.com,150000,South,High Wycombe,England
21545,Michele,M,Schmidt,13/10/1953,M,F,michele25@adventure-works.com,170000,East,York,England
21546,Cory,B,Garcia,25/5/1952,M,M,cory13@adventure-works.com,90000,South,Bottrop,Nordrhein-Westfalen
21547,Brad,E,Raje,13/5/1952,S,M,brad14@adventure-works.com,120000,West,Gateshead,England
21548,Christy,E,Chander,2/9/1952,M,F,christy33@adventure-works.com,130000,East,London,England
21549,Jerome,J,Ruiz,23/3/1951,S,M,jerome2@adventure-works.com,100000,East,Berlin,Hessen
21550,Kara,L,Deng,26/8/1951,M,F,kara2@adventure-works.com,100000,South,Berlin,Saarland
21551,Elijah,D,Butler,20/8/1979,S,M,elijah18@adventure-works.com,60000,West,Sunbury,Victoria
21552,Francis,NULL,Alvarez,19/11/1979,M,M,francis2@adventure-works.com,80000,South,Brisbane,Queensland
21553,Allen,NULL,Suri,17/10/1979,M,M,allen0@adventure-works.com,90000,East,Townsville,Queensland
21554,Molly,NULL,Rana,24/7/1977,S,F,molly11@adventure-works.com,80000,South,Goulburn,New South Wales
21555,Jarrod,C,Madan,9/3/1978,S,M,jarrod7@adventure-works.com,90000,West,Melbourne,Victoria
21556,Gloria,G,Serrano,27/5/1978,S,F,gloria17@adventure-works.com,90000,East,Silverwater,New South Wales
21557,Kate,NULL,Lal,16/4/1978,S,F,kate7@adventure-works.com,110000,East,Lavender Bay,New South Wales
21558,Nicole,A,Coleman,24/12/1977,S,F,nicole54@adventure-works.com,100000,South,Goulburn,New South Wales
21559,Pedro,NULL,Malhotra,7/4/1977,M,M,pedro5@adventure-works.com,100000,West,Rockhampton,Queensland
21560,Kristopher,L,Lopez,12/9/1977,M,M,kristopher15@adventure-works.com,120000,South,Melbourne,Victoria
21561,Albert,L,Navarro,20/5/1976,S,M,albert12@adventure-works.com,90000,East,Matraville,New South Wales
21562,Drew,M,Jai,19/10/1976,S,M,drew12@adventure-works.com,100000,South,Darlinghurst,New South Wales
21563,Carla,L,Mehta,25/12/1975,S,F,carla16@adventure-works.com,80000,West,Hawthorne,Queensland
21564,Erica,A,Liu,1/8/1975,S,F,erica3@adventure-works.com,80000,East,Townsville,Queensland
21565,Sheena,J,Shan,11/11/1976,M,F,sheena8@adventure-works.com,110000,East,Caloundra,Queensland
21566,Jermaine,NULL,Garcia,15/1/1976,M,M,jermaine13@adventure-works.com,110000,South,East Brisbane,Queensland
21567,Candace,L,Sanchez,13/7/1975,M,F,candace18@adventure-works.com,100000,West,Sydney,New South Wales
21568,Jacquelyn,J,Hernandez,21/11/1975,M,F,jacquelyn4@adventure-works.com,100000,South,Gold Coast,Queensland
21569,Brendan,A,Rai,14/9/1974,S,M,brendan15@adventure-works.com,90000,East,Lane Cove,New South Wales
21570,Barry,A,Kovár,2/7/1974,M,M,barry4@adventure-works.com,100000,South,North Ryde,New South Wales
21571,Darryl,K,Yang,25/4/1974,M,M,darryl5@adventure-works.com,110000,West,Matraville,New South Wales
21572,Randall,NULL,Ramos,27/4/1975,M,M,randall19@adventure-works.com,130000,East,Malabar,New South Wales
21573,Jimmy,E,Munoz,3/8/1973,S,M,jimmy10@adventure-works.com,130000,East,Rhodes,New South Wales
21574,Fernando,NULL,Lewis,18/7/1968,M,M,fernando19@adventure-works.com,100000,South,Sedro Woolley,Washington
21575,Justin,NULL,Foster,15/8/1960,M,M,justin13@adventure-works.com,80000,West,Fremont,California
21576,Benjamin,NULL,Gonzales,12/10/1960,M,M,benjamin18@adventure-works.com,80000,South,Oregon City,Oregon
21577,Tiffany,NULL,Ma,11/3/1938,M,F,tiffany16@adventure-works.com,50000,East,Cliffside,British Columbia
21578,Jordan,P,Green,21/4/1938,M,M,jordan68@adventure-works.com,60000,South,Tacoma,Washington
21579,Wyatt,NULL,Jackson,4/11/1938,M,M,wyatt12@adventure-works.com,60000,West,Woodburn,Oregon
21580,Mariah,J,Ward,28/12/1967,S,F,mariah37@adventure-works.com,80000,East,Langley,British Columbia
21581,Rachel,C,Russell,14/7/1967,M,F,rachel68@adventure-works.com,80000,East,Westminster,British Columbia
21582,Amber,W,Roberts,13/3/1976,M,F,amber3@adventure-works.com,50000,South,Cliffside,British Columbia
21583,Jaclyn,M,Lal,5/4/1976,M,F,jaclyn32@adventure-works.com,50000,West,Casper,Wyoming
21584,Gavin,W,Bryant,3/2/1976,M,M,gavin16@adventure-works.com,50000,South,Everett,Washington
21585,Trinity,O,Gray,18/6/1976,M,F,trinity5@adventure-works.com,50000,East,Lebanon,Oregon
21586,Stephanie,D,Foster,6/7/1976,M,F,stephanie43@adventure-works.com,60000,South,W. Linn,Oregon
21587,Jenna,T,Roberts,28/5/1976,M,F,jenna3@adventure-works.com,60000,West,Bellflower,California
21588,Theodore,W,Martin,3/2/1976,M,M,theodore0@adventure-works.com,60000,East,Burbank,California
21589,Vanessa,NULL,Coleman,15/3/1974,M,F,vanessa6@adventure-works.com,50000,East,Port Hammond,British Columbia
21590,Taylor,M,Gonzales,7/11/1974,M,F,taylor41@adventure-works.com,40000,South,Bellingham,Washington
21591,Clayton,NULL,Goel,26/9/1974,M,M,clayton37@adventure-works.com,40000,West,Colma,California
21592,Christina,NULL,Reed,21/3/1974,M,F,christina19@adventure-works.com,40000,South,Kirkland,Washington
21593,Marcus,H,Roberts,1/11/1973,S,M,marcus41@adventure-works.com,50000,East,Burbank,California
21594,Brianna,NULL,Moore,20/2/1973,M,F,brianna6@adventure-works.com,50000,South,Fremont,California
21595,Juan,H,Ward,23/10/1975,M,M,juan22@adventure-works.com,60000,West,N. Vancouver,British Columbia
21596,Luke,H,Wright,3/8/1975,M,M,luke50@adventure-works.com,60000,East,Woodburn,Oregon
21597,Jose,NULL,Jones,3/2/1975,M,M,jose59@adventure-works.com,70000,East,Coronado,California
21598,Chloe,E,Perez,14/10/1973,M,F,chloe9@adventure-works.com,60000,South,Yakima,Washington
21599,Sara,A,Lopez,12/12/1973,M,F,sara48@adventure-works.com,60000,West,Salem,Oregon
21600,Alexa,R,Bell,27/5/1972,M,F,alexa12@adventure-works.com,70000,South,Santa Cruz,California
21601,Jacqueline,L,Bell,20/2/1972,M,F,jacqueline38@adventure-works.com,70000,East,San Francisco,California
21602,Manuel,S,Malhotra,25/12/1972,M,M,manuel3@adventure-works.com,70000,South,Burien,Washington
21603,Seth,NULL,Barnes,20/6/1972,M,M,seth51@adventure-works.com,70000,West,Bellingham,Washington
21604,Melanie,A,Howard,18/5/1971,S,F,melanie37@adventure-works.com,40000,East,Downey,California
21605,Brittney,A,Ye,25/2/1974,M,F,brittney8@adventure-works.com,60000,East,Burien,Washington
21606,Connor,W,Roberts,11/4/1974,M,M,connor33@adventure-works.com,60000,South,Edmonds,Washington
21607,Bryce,I,Torres,12/4/1974,M,M,bryce4@adventure-works.com,60000,West,Edmonds,Washington
21608,David,NULL,Griffin,6/12/1974,M,M,david54@adventure-works.com,70000,South,Redmond,Washington
21609,Tabitha,NULL,Blanco,8/7/1974,S,F,tabitha36@adventure-works.com,70000,East,Chula Vista,California
21610,Caleb,NULL,Edwards,20/2/1974,M,M,caleb30@adventure-works.com,70000,South,Fremont,California
21611,Ethan,J,Wilson,18/3/1974,M,M,ethan40@adventure-works.com,80000,West,Woodland Hills,California
21612,Spencer,J,Foster,24/6/1971,S,M,spencer18@adventure-works.com,40000,East,Salem,Oregon
21613,Caleb,G,Powell,18/4/1971,S,M,caleb5@adventure-works.com,50000,East,Newton,British Columbia
21614,William,A,Thomas,17/8/1971,M,M,william26@adventure-works.com,50000,South,Cliffside,British Columbia
21615,Grace,J,Torres,19/5/1971,S,F,grace39@adventure-works.com,50000,West,Concord,California
21616,Carson,J,Wood,6/11/1970,M,M,carson1@adventure-works.com,60000,South,Burien,Washington
21617,Jennifer,NULL,Miller,27/2/1970,S,F,jennifer34@adventure-works.com,60000,East,Corvallis,Oregon
21618,Elijah,NULL,Carter,20/8/1970,M,M,elijah38@adventure-works.com,70000,South,N. Vancouver,British Columbia
21619,Angela,NULL,Patterson,19/4/1970,S,F,angela13@adventure-works.com,70000,West,Woodland Hills,California
21620,Mariah,NULL,Brooks,6/8/1973,M,F,mariah1@adventure-works.com,60000,East,Haney,British Columbia
21621,Jordan,NULL,Parker,3/2/1973,M,M,jordan53@adventure-works.com,60000,East,N. Vancouver,British Columbia
21622,Ethan,R,Winston,18/5/1973,M,M,ethan21@adventure-works.com,60000,South,Oak Bay,British Columbia
21623,Connor,NULL,Diaz,23/5/1973,M,M,connor16@adventure-works.com,70000,West,Port Orchard,Washington
21624,Faith,L,Price,17/1/1973,S,F,faith1@adventure-works.com,70000,South,Tacoma,Washington
21625,Jennifer,T,Hall,27/8/1973,M,F,jennifer51@adventure-works.com,70000,East,Woodburn,Oregon
21626,Brianna,E,Garcia,25/10/1973,M,F,brianna15@adventure-works.com,70000,South,Yakima,Washington
21627,Bailey,M,Roberts,16/3/1973,M,F,bailey25@adventure-works.com,70000,West,Burlingame,California
21628,Kelli,T,Xu,21/8/1969,S,F,kelli28@adventure-works.com,40000,East,Burien,Washington
21629,Thomas,NULL,Thomas,16/8/1969,S,M,thomas72@adventure-works.com,50000,East,Langley,British Columbia
21630,Faith,NULL,Jenkins,9/3/1969,M,F,faith6@adventure-works.com,50000,South,Marysville,Washington
21631,Martin,E,Sanchez,19/4/1969,M,M,martin4@adventure-works.com,50000,West,Cliffside,British Columbia
21632,Jaclyn,NULL,Liang,6/9/1969,M,F,jaclyn18@adventure-works.com,50000,South,Coronado,California
21633,Cameron,F,Zhang,17/7/1969,M,M,cameron19@adventure-works.com,50000,East,Puyallup,Washington
21634,Arianna,NULL,Cook,25/5/1969,M,F,arianna43@adventure-works.com,50000,South,Edmonds,Washington
21635,Christian,G,Lewis,20/3/1969,M,M,christian40@adventure-works.com,50000,West,Palo Alto,California
21636,Katherine,NULL,Rivera,19/10/1969,M,F,katherine11@adventure-works.com,50000,East,Woodland Hills,California
21637,Richard,I,Lewis,20/4/1968,S,M,richard15@adventure-works.com,40000,East,San Diego,California
21638,Olivia,J,Harris,2/11/1968,S,F,olivia13@adventure-works.com,40000,South,Corvallis,Oregon
21639,Anthony,NULL,Wilson,26/3/1968,M,M,anthony16@adventure-works.com,60000,West,Burien,Washington
21640,Charles,NULL,Cooper,7/4/1968,M,M,charles57@adventure-works.com,60000,South,Daly City,California
